CustomerID,RFM_Segment,RFM_Score,Segment
17738.0,444,12,Loyal Customers
17739.0,535,13,Champions
17742.0,222,6,Potential
17744.0,555,15,Champions
17746.0,111,3,At Risk
17747.0,211,4,At Risk
17749.0,233,8,Potential
17750.0,554,14,Champions
17752.0,111,3,At Risk
17754.0,544,13,Champions
17757.0,555,15,Champions
17758.0,455,14,Champions
17759.0,443,11,Loyal Customers
17760.0,422,8,Potential
17761.0,423,9,Potential
17763.0,111,3,At Risk
17764.0,343,10,Loyal Customers
17765.0,232,7,Potential
17767.0,422,8,Potential
17768.0,545,14,Champions
17769.0,555,15,Champions
17770.0,134,8,Potential
17771.0,331,7,Potential
17772.0,531,9,Potential
17774.0,254,11,Loyal Customers
17775.0,111,3,At Risk
17777.0,453,12,Loyal Customers
17779.0,443,11,Loyal Customers
17781.0,211,4,At Risk
17783.0,342,9,Potential
17785.0,311,5,At Risk
17786.0,242,8,Potential
17787.0,254,11,Loyal Customers
17788.0,214,7,Potential
17789.0,121,4,At Risk
17790.0,454,13,Champions
17791.0,411,6,Potential
17793.0,442,10,Loyal Customers
17795.0,132,6,Potential
17796.0,343,10,Loyal Customers
17797.0,443,11,Loyal Customers
17799.0,455,14,Champions
17800.0,344,11,Loyal Customers
17802.0,254,11,Loyal Customers
17805.0,213,6,Potential
17806.0,533,11,Loyal Customers
17809.0,445,13,Champions
17811.0,555,15,Champions
17812.0,553,13,Champions
17813.0,454,13,Champions
17816.0,321,6,Potential
17817.0,532,10,Loyal Customers
17819.0,335,11,Loyal Customers
17824.0,312,6,Potential
17827.0,554,14,Champions
17828.0,444,12,Loyal Customers
17829.0,133,7,Potential
17830.0,522,9,Potential
17831.0,411,6,Potential
17832.0,341,8,Potential
17835.0,542,11,Loyal Customers
17836.0,321,6,Potential
17837.0,354,12,Loyal Customers
17838.0,455,14,Champions
17839.0,332,8,Potential
17841.0,555,15,Champions
17843.0,131,5,At Risk
17844.0,211,4,At Risk
17846.0,214,7,Potential
17848.0,233,8,Potential
17849.0,123,6,Potential
17850.0,155,11,Loyal Customers
17852.0,521,8,Potential
17854.0,122,5,At Risk
17855.0,121,4,At Risk
17856.0,524,11,Loyal Customers
17857.0,535,13,Champions
17858.0,555,15,Champions
17859.0,121,4,At Risk
17860.0,142,7,Potential
17861.0,555,15,Champions
17862.0,112,4,At Risk
17863.0,355,13,Champions
17864.0,543,12,Loyal Customers
17865.0,455,14,Champions
17866.0,212,5,At Risk
17867.0,444,12,Loyal Customers
17869.0,232,7,Potential
17870.0,554,14,Champions
17871.0,111,3,At Risk
17873.0,234,9,Potential
17874.0,133,7,Potential
17877.0,211,4,At Risk
17878.0,322,7,Potential
17879.0,211,4,At Risk
17880.0,122,5,At Risk
17881.0,111,3,At Risk
17883.0,553,13,Champions
17884.0,543,12,Loyal Customers
17885.0,541,10,Loyal Customers
17886.0,443,11,Loyal Customers
17887.0,211,4,At Risk
17888.0,443,11,Loyal Customers
17889.0,121,4,At Risk
17890.0,143,8,Potential
17891.0,231,6,Potential
17892.0,321,6,Potential
17893.0,121,4,At Risk
17894.0,354,12,Loyal Customers
17895.0,321,6,Potential
17896.0,412,7,Potential
17897.0,243,9,Potential
17898.0,221,5,At Risk
17899.0,231,6,Potential
17900.0,111,3,At Risk
17901.0,421,7,Potential
17904.0,431,8,Potential
17905.0,333,9,Potential
17906.0,111,3,At Risk
17908.0,141,6,Potential
17911.0,532,10,Loyal Customers
17912.0,132,6,Potential
17913.0,342,9,Potential
17914.0,542,11,Loyal Customers
17917.0,342,9,Potential
17919.0,224,8,Potential
17920.0,555,15,Champions
17921.0,353,11,Loyal Customers
17923.0,111,3,At Risk
17924.0,535,13,Champions
17925.0,111,3,At Risk
17926.0,222,6,Potential
17928.0,321,6,Potential
17929.0,513,9,Potential
17930.0,334,10,Loyal Customers
17931.0,242,8,Potential
17932.0,444,12,Loyal Customers
17934.0,323,8,Potential
17935.0,231,6,Potential
17936.0,542,11,Loyal Customers
17937.0,535,13,Champions
17939.0,211,4,At Risk
17940.0,325,10,Loyal Customers
17941.0,212,5,At Risk
17942.0,511,7,Potential
17946.0,121,4,At Risk
17947.0,311,5,At Risk
17948.0,212,5,At Risk
17949.0,545,14,Champions
17950.0,342,9,Potential
17951.0,324,9,Potential
17954.0,555,15,Champions
17955.0,123,6,Potential
17956.0,111,3,At Risk
17957.0,331,7,Potential
17958.0,213,6,Potential
17960.0,221,5,At Risk
17961.0,454,13,Champions
17962.0,231,6,Potential
17964.0,442,10,Loyal Customers
17965.0,355,13,Champions
17966.0,344,11,Loyal Customers
17967.0,131,5,At Risk
17968.0,142,7,Potential
17969.0,221,5,At Risk
17970.0,133,7,Potential
17972.0,131,5,At Risk
17973.0,322,7,Potential
17974.0,453,12,Loyal Customers
17975.0,455,14,Champions
17976.0,142,7,Potential
17977.0,422,8,Potential
17978.0,112,4,At Risk
17979.0,353,11,Loyal Customers
17980.0,233,8,Potential
17984.0,231,6,Potential
17985.0,423,9,Potential
17986.0,311,5,At Risk
17987.0,111,3,At Risk
17988.0,531,9,Potential
17990.0,133,7,Potential
17991.0,111,3,At Risk
17994.0,243,9,Potential
17995.0,111,3,At Risk
17997.0,254,11,Loyal Customers
17999.0,342,9,Potential
18001.0,542,11,Loyal Customers
18004.0,131,5,At Risk
18005.0,541,10,Loyal Customers
18006.0,422,8,Potential
18008.0,335,11,Loyal Customers
18009.0,132,6,Potential
18010.0,121,4,At Risk
18011.0,121,4,At Risk
18013.0,231,6,Potential
18014.0,431,8,Potential
18015.0,531,9,Potential
18016.0,454,13,Champions
18017.0,213,6,Potential
18018.0,231,6,Potential
18019.0,311,5,At Risk
18022.0,353,11,Loyal Customers
18024.0,222,6,Potential
18027.0,221,5,At Risk
18030.0,511,7,Potential
18032.0,111,3,At Risk
18033.0,331,7,Potential
18034.0,442,10,Loyal Customers
18035.0,333,9,Potential
18036.0,442,10,Loyal Customers
18037.0,221,5,At Risk
18040.0,422,8,Potential
18041.0,555,15,Champions
18042.0,311,5,At Risk
18043.0,453,12,Loyal Customers
18044.0,555,15,Champions
18045.0,331,7,Potential
18048.0,111,3,At Risk
18050.0,111,3,At Risk
18053.0,322,7,Potential
18055.0,555,15,Champions
18056.0,122,5,At Risk
18058.0,511,7,Potential
18059.0,422,8,Potential
18061.0,435,12,Loyal Customers
18062.0,223,7,Potential
18064.0,213,6,Potential
18065.0,555,15,Champions
18066.0,212,5,At Risk
18067.0,332,8,Potential
18068.0,111,3,At Risk
18069.0,454,13,Champions
18071.0,122,5,At Risk
18072.0,121,4,At Risk
18073.0,245,11,Loyal Customers
18074.0,112,4,At Risk
18075.0,455,14,Champions
18077.0,555,15,Champions
18078.0,132,6,Potential
18079.0,355,13,Champions
18080.0,414,9,Potential
18081.0,322,7,Potential
18082.0,443,11,Loyal Customers
18084.0,411,6,Potential
18085.0,133,7,Potential
18086.0,111,3,At Risk
18087.0,215,8,Potential
18088.0,331,7,Potential
18092.0,545,14,Champions
18093.0,235,10,Loyal Customers
18094.0,245,11,Loyal Customers
18095.0,123,6,Potential
18096.0,553,13,Champions
18097.0,545,14,Champions
18099.0,221,5,At Risk
18101.0,531,9,Potential
18102.0,555,15,Champions
18104.0,333,9,Potential
18105.0,321,6,Potential
18106.0,132,6,Potential
18108.0,122,5,At Risk
18109.0,555,15,Champions
18110.0,431,8,Potential
18112.0,522,9,Potential
18113.0,111,3,At Risk
18114.0,121,4,At Risk
18116.0,354,12,Loyal Customers
18117.0,442,10,Loyal Customers
18118.0,555,15,Champions
18119.0,131,5,At Risk
18120.0,121,4,At Risk
18121.0,233,8,Potential
18122.0,554,14,Champions
18123.0,433,10,Loyal Customers
18125.0,454,13,Champions
18126.0,331,7,Potential
18127.0,432,9,Potential
18129.0,121,4,At Risk
18130.0,444,12,Loyal Customers
18133.0,113,5,At Risk
18135.0,423,9,Potential
18136.0,333,9,Potential
18138.0,111,3,At Risk
18139.0,455,14,Champions
18142.0,224,8,Potential
18143.0,244,10,Loyal Customers
18144.0,535,13,Champions
18145.0,555,15,Champions
18146.0,211,4,At Risk
18147.0,311,5,At Risk
18149.0,323,8,Potential
18150.0,433,10,Loyal Customers
18151.0,233,8,Potential
18154.0,522,9,Potential
18155.0,222,6,Potential
18156.0,553,13,Champions
18158.0,532,10,Loyal Customers
18159.0,123,6,Potential
18160.0,333,9,Potential
18161.0,444,12,Loyal Customers
18164.0,322,7,Potential
18165.0,212,5,At Risk
18167.0,434,11,Loyal Customers
18168.0,254,11,Loyal Customers
18169.0,311,5,At Risk
18170.0,434,11,Loyal Customers
18171.0,334,10,Loyal Customers
18172.0,455,14,Champions
18173.0,235,10,Loyal Customers
18174.0,511,7,Potential
18176.0,132,6,Potential
18177.0,444,12,Loyal Customers
18178.0,244,10,Loyal Customers
18179.0,544,13,Champions
18180.0,544,13,Champions
18181.0,432,9,Potential
18183.0,133,7,Potential
18184.0,411,6,Potential
18185.0,122,5,At Risk
18188.0,444,12,Loyal Customers
18189.0,244,10,Loyal Customers
18190.0,122,5,At Risk
18191.0,111,3,At Risk
18192.0,334,10,Loyal Customers
18193.0,221,5,At Risk
18194.0,214,7,Potential
18196.0,253,10,Loyal Customers
18198.0,555,15,Champions
18200.0,231,6,Potential
18202.0,144,9,Potential
18203.0,221,5,At Risk
18204.0,354,12,Loyal Customers
18205.0,333,9,Potential
18209.0,411,6,Potential
18210.0,555,15,Champions
18211.0,433,10,Loyal Customers
18212.0,131,5,At Risk
18213.0,121,4,At Risk
18215.0,212,5,At Risk
18216.0,422,8,Potential
18217.0,433,10,Loyal Customers
18218.0,123,6,Potential
18219.0,545,14,Champions
18220.0,112,4,At Risk
18221.0,444,12,Loyal Customers
18222.0,222,6,Potential
18223.0,555,15,Champions
18224.0,111,3,At Risk
18225.0,555,15,Champions
18226.0,355,13,Champions
18227.0,111,3,At Risk
18228.0,333,9,Potential
18229.0,555,15,Champions
18230.0,545,14,Champions
18231.0,155,11,Loyal Customers
18232.0,233,8,Potential
18233.0,112,4,At Risk
18235.0,344,11,Loyal Customers
18236.0,433,10,Loyal Customers
18237.0,544,13,Champions
18239.0,144,9,Potential
18240.0,312,6,Potential
18241.0,545,14,Champions
18242.0,345,12,Loyal Customers
18245.0,555,15,Champions
18246.0,413,8,Potential
18248.0,233,8,Potential
18249.0,411,6,Potential
18250.0,122,5,At Risk
18251.0,225,9,Potential
18252.0,343,10,Loyal Customers
18255.0,211,4,At Risk
18257.0,345,12,Loyal Customers
18259.0,435,12,Loyal Customers
18260.0,255,12,Loyal Customers
18261.0,322,7,Potential
18262.0,211,4,At Risk
18263.0,444,12,Loyal Customers
18265.0,333,9,Potential
18268.0,211,4,At Risk
18269.0,111,3,At Risk
18270.0,312,6,Potential
18272.0,555,15,Champions
18273.0,511,7,Potential
18274.0,411,6,Potential
18276.0,322,7,Potential
18277.0,311,5,At Risk
18278.0,211,4,At Risk
18280.0,111,3,At Risk
18281.0,111,3,At Risk
18282.0,511,7,Potential
18283.0,555,15,Champions
18287.0,344,11,Loyal Customers
